date,card_id,name,set_name,set_id,rarity,card_number,release_date,market_price,low_price,mid_price,high_price,tcgplayer_url
2026-06-23,zsv10pt5-113,Tynamo,Black Bolt,zsv10pt5,Illustration Rare,113,2025/07/18,19.52,15.0,21.43,158.1,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-113
2026-06-23,me1-185,Lt. Surge's Bargain,Mega Evolution,me1,Special Illustration Rare,185,2025/09/26,19.36,17.99,20.57,195.2,https://prices.pokemontcg.io/tcgplayer/me1-185
2026-06-23,me2-126,Rotom ex,Phantasmal Flames,me2,Special Illustration Rare,126,2025/11/14,19.3,18.0,21.67,218.2,https://prices.pokemontcg.io/tcgplayer/me2-126
2026-06-23,sv9-162,Wailord,Journey Together,sv9,Illustration Rare,162,2025/03/28,19.14,15.0,20.94,122.38,https://prices.pokemontcg.io/tcgplayer/sv9-162
2026-06-23,rsv10pt5-140,Trubbish,White Flare,rsv10pt5,Illustration Rare,140,2025/07/18,19.13,16.99,20.95,111.4,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-140
2026-06-23,zsv10pt5-138,Escavalier,Black Bolt,zsv10pt5,Illustration Rare,138,2025/07/18,19.13,18.55,22.35,157.5,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-138
2026-06-23,rsv10pt5-87,Sewaddle,White Flare,rsv10pt5,Illustration Rare,87,2025/07/18,19.1,15.71,22.09,133.1,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-87
2026-06-23,sv8pt5-152,Wellspring Mask Ogerpon ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,152,2025/01/17,19.09,17.0,20.62,156.1,https://prices.pokemontcg.io/tcgplayer/sv8pt5-152
2026-06-23,sv3-205,Scizor,Obsidian Flames,sv3,Illustration Rare,205,2023/08/11,19.02,14.29,20.48,500.0,https://prices.pokemontcg.io/tcgplayer/sv3-205
2026-06-23,rsv10pt5-125,Gothorita,White Flare,rsv10pt5,Illustration Rare,125,2025/07/18,18.94,18.0,21.7,111.0,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-125
2026-06-23,rsv10pt5-155,Herdier,White Flare,rsv10pt5,Illustration Rare,155,2025/07/18,18.9,16.76,20.93,99.46,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-155
2026-06-23,sv4-204,Garbodor,Paradox Rift,sv4,Illustration Rare,204,2023/11/03,18.83,15.66,21.15,154.71,https://prices.pokemontcg.io/tcgplayer/sv4-204
2026-06-23,sv3pt5-179,Mr. Mime,151,sv3pt5,Illustration Rare,179,2023/09/22,18.83,12.35,19.79,109.84,https://prices.pokemontcg.io/tcgplayer/sv3pt5-179
2026-06-23,rsv10pt5-129,Gigalith,White Flare,rsv10pt5,Illustration Rare,129,2025/07/18,18.74,17.0,20.57,167.5,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-129
2026-06-23,sv4pt5-239,Penny,Paldean Fates,sv4pt5,Special Illustration Rare,239,2024/01/26,18.65,16.79,21.0,109.99,https://prices.pokemontcg.io/tcgplayer/sv4pt5-239
2026-06-23,sv5-168,Snom,Temporal Forces,sv5,Illustration Rare,168,2024/03/22,18.59,15.09,19.08,147.27,https://prices.pokemontcg.io/tcgplayer/sv5-168
2026-06-23,sv1-203,Armarouge,Scarlet & Violet,sv1,Illustration Rare,203,2023/03/31,18.58,15.55,20.0,60.0,https://prices.pokemontcg.io/tcgplayer/sv1-203
2026-06-23,sv3pt5-180,Omanyte,151,sv3pt5,Illustration Rare,180,2023/09/22,18.51,15.0,19.56,158.76,https://prices.pokemontcg.io/tcgplayer/sv3pt5-180
2026-06-23,sv4-260,Garchomp ex,Paradox Rift,sv4,Hyper Rare,260,2023/11/03,18.34,12.8,20.3,108.44,https://prices.pokemontcg.io/tcgplayer/sv4-260
2026-06-23,me2-128,Mega Lopunny ex,Phantasmal Flames,me2,Special Illustration Rare,128,2025/11/14,18.3,15.0,22.0,500.0,https://prices.pokemontcg.io/tcgplayer/me2-128
2026-06-23,me2-98,Piplup,Phantasmal Flames,me2,Illustration Rare,98,2025/11/14,18.3,15.75,19.72,122.1,https://prices.pokemontcg.io/tcgplayer/me2-98
2026-06-23,sv3pt5-204,Giovanni's Charisma,151,sv3pt5,Special Illustration Rare,204,2023/09/22,18.27,15.0,20.0,206.7,https://prices.pokemontcg.io/tcgplayer/sv3pt5-204
2026-06-23,zsv10pt5-104,Palpitoad,Black Bolt,zsv10pt5,Illustration Rare,104,2025/07/18,18.26,16.98,19.17,79.59,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-104
2026-06-23,rsv10pt5-170,Bouffalant ex,White Flare,rsv10pt5,Special Illustration Rare,170,2025/07/18,18.23,15.0,20.99,159.2,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-170
2026-06-23,sv10-242,Team Rocket's Crobat ex,Destined Rivals,sv10,Hyper Rare,242,2025/05/30,17.99,16.18,19.79,9999.0,https://prices.pokemontcg.io/tcgplayer/sv10-242
2026-06-23,rsv10pt5-146,Deino,White Flare,rsv10pt5,Illustration Rare,146,2025/07/18,17.81,16.0,21.1,121.5,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-146
2026-06-23,sv2-218,Paldean Tauros,Paldea Evolved,sv2,Illustration Rare,218,2023/06/09,17.65,14.4,19.03,104.9,https://prices.pokemontcg.io/tcgplayer/sv2-218
2026-06-23,sv4-255,Parasol Lady,Paradox Rift,sv4,Special Illustration Rare,255,2023/11/03,17.59,14.99,18.44,114.68,https://prices.pokemontcg.io/tcgplayer/sv4-255
2026-06-23,sv2-257,Wo-Chien ex,Paldea Evolved,sv2,Special Illustration Rare,257,2023/06/09,17.57,13.59,19.99,126.16,https://prices.pokemontcg.io/tcgplayer/sv2-257
2026-06-23,sv9-189,N's Zoroark ex,Journey Together,sv9,Hyper Rare,189,2025/03/28,17.54,15.0,19.31,155.94,https://prices.pokemontcg.io/tcgplayer/sv9-189
2026-06-23,sv8pt5-172,Drayton,Prismatic Evolutions,sv8pt5,Special Illustration Rare,172,2025/01/17,17.51,15.75,19.0,180.9,https://prices.pokemontcg.io/tcgplayer/sv8pt5-172
2026-06-23,sv8pt5-160,Cornerstone Mask Ogerpon ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,160,2025/01/17,17.43,15.5,19.69,189.5,https://prices.pokemontcg.io/tcgplayer/sv8pt5-160
2026-06-23,sv6pt5-74,Okidogi,Shrouded Fable,sv6pt5,Illustration Rare,74,2024/08/02,17.41,13.2,18.47,88.5,https://prices.pokemontcg.io/tcgplayer/sv6pt5-74
2026-06-23,sv10-184,Cynthia's Roserade,Destined Rivals,sv10,Illustration Rare,184,2025/05/30,17.38,14.15,19.0,129.5,https://prices.pokemontcg.io/tcgplayer/sv10-184
2026-06-23,zsv10pt5-88,Servine,Black Bolt,zsv10pt5,Illustration Rare,88,2025/07/18,17.24,16.0,19.99,144.2,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-88
2026-06-23,sv10-191,Team Rocket's Houndoom,Destined Rivals,sv10,Illustration Rare,191,2025/05/30,17.24,13.75,19.0,140.71,https://prices.pokemontcg.io/tcgplayer/sv10-191
2026-06-23,rsv10pt5-149,Ferrothorn,White Flare,rsv10pt5,Illustration Rare,149,2025/07/18,17.13,16.79,21.0,169.5,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-149
2026-06-23,rsv10pt5-100,Simisear,White Flare,rsv10pt5,Illustration Rare,100,2025/07/18,17.11,15.25,19.99,87.9,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-100
2026-06-23,sv6-213,Wellspring Mask Ogerpon ex,Twilight Masquerade,sv6,Special Illustration Rare,213,2024/05/24,17.08,14.01,19.51,99.99,https://prices.pokemontcg.io/tcgplayer/sv6-213
2026-06-23,rsv10pt5-102,Lampent,White Flare,rsv10pt5,Illustration Rare,102,2025/07/18,17.01,15.99,20.22,109.9,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-102
2026-06-23,sv6-168,Pinsir,Twilight Masquerade,sv6,Illustration Rare,168,2024/05/24,16.91,12.99,18.96,136.53,https://prices.pokemontcg.io/tcgplayer/sv6-168
2026-06-23,sv5-210,Eri,Temporal Forces,sv5,Special Illustration Rare,210,2024/03/22,16.9,13.0,19.88,139.5,https://prices.pokemontcg.io/tcgplayer/sv5-210
2026-06-23,rsv10pt5-111,Vanillite,White Flare,rsv10pt5,Illustration Rare,111,2025/07/18,16.89,13.0,20.0,123.1,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-111
2026-06-23,rsv10pt5-94,Accelgor,White Flare,rsv10pt5,Illustration Rare,94,2025/07/18,16.74,12.0,18.35,200.0,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-94
2026-06-23,sv4-212,Loudred,Paradox Rift,sv4,Illustration Rare,212,2023/11/03,16.73,12.23,17.51,74.99,https://prices.pokemontcg.io/tcgplayer/sv4-212
2026-06-23,sv4pt5-243,Miraidon ex,Paldean Fates,sv4pt5,Hyper Rare,243,2024/01/26,16.46,11.98,18.99,104.5,https://prices.pokemontcg.io/tcgplayer/sv4pt5-243
2026-06-23,sv6pt5-76,Cufant,Shrouded Fable,sv6pt5,Illustration Rare,76,2024/08/02,16.37,13.5,17.51,101.5,https://prices.pokemontcg.io/tcgplayer/sv6pt5-76
2026-06-23,zsv10pt5-123,Golurk,Black Bolt,zsv10pt5,Illustration Rare,123,2025/07/18,16.36,19.29,21.99,85.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-123
2026-06-23,sv5-164,Grotle,Temporal Forces,sv5,Illustration Rare,164,2024/03/22,16.25,9.0,20.99,121.58,https://prices.pokemontcg.io/tcgplayer/sv5-164
2026-06-23,sv8pt5-170,Amarys,Prismatic Evolutions,sv8pt5,Special Illustration Rare,170,2025/01/17,16.04,13.25,18.2,149.6,https://prices.pokemontcg.io/tcgplayer/sv8pt5-170
2026-06-23,sv6-215,Cornerstone Mask Ogerpon ex,Twilight Masquerade,sv6,Special Illustration Rare,215,2024/05/24,16.04,12.59,16.34,137.8,https://prices.pokemontcg.io/tcgplayer/sv6-215
2026-06-23,sv5-214,Gouging Fire ex,Temporal Forces,sv5,Hyper Rare,214,2024/03/22,16.04,10.87,16.04,118.4,https://prices.pokemontcg.io/tcgplayer/sv5-214
2026-06-23,sv6pt5-77,Fraxure,Shrouded Fable,sv6pt5,Illustration Rare,77,2024/08/02,15.97,10.21,18.21,106.75,https://prices.pokemontcg.io/tcgplayer/sv6pt5-77
2026-06-23,sv6-173,Infernape,Twilight Masquerade,sv6,Illustration Rare,173,2024/05/24,15.81,12.99,16.99,108.68,https://prices.pokemontcg.io/tcgplayer/sv6-173
2026-06-23,sv4-198,Gimmighoul,Paradox Rift,sv4,Illustration Rare,198,2023/11/03,15.76,12.46,17.37,91.37,https://prices.pokemontcg.io/tcgplayer/sv4-198
2026-06-23,sv1-207,Dondozo,Scarlet & Violet,sv1,Illustration Rare,207,2023/03/31,15.47,13.0,17.0,39.99,https://prices.pokemontcg.io/tcgplayer/sv1-207
2026-06-23,sv2-270,Saguaro,Paldea Evolved,sv2,Special Illustration Rare,270,2023/06/09,15.45,13.58,17.49,1000.0,https://prices.pokemontcg.io/tcgplayer/sv2-270
2026-06-23,zsv10pt5-97,Darumaka,Black Bolt,zsv10pt5,Illustration Rare,97,2025/07/18,15.42,13.76,17.73,200.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-97
2026-06-23,sv3-209,Lechonk,Obsidian Flames,sv3,Illustration Rare,209,2023/08/11,15.42,11.0,16.05,200.0,https://prices.pokemontcg.io/tcgplayer/sv3-209
2026-06-23,sv2-260,Quaquaval ex,Paldea Evolved,sv2,Special Illustration Rare,260,2023/06/09,15.25,12.0,17.65,109.18,https://prices.pokemontcg.io/tcgplayer/sv2-260
2026-06-23,rsv10pt5-112,Vanillish,White Flare,rsv10pt5,Illustration Rare,112,2025/07/18,15.23,13.39,20.0,87.5,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-112
2026-06-23,sv6pt5-73,Fezandipiti,Shrouded Fable,sv6pt5,Illustration Rare,73,2024/08/02,15.23,10.42,15.02,184.8,https://prices.pokemontcg.io/tcgplayer/sv6pt5-73
2026-06-23,sv1-199,Tarountula,Scarlet & Violet,sv1,Illustration Rare,199,2023/03/31,15.15,11.78,16.13,500.0,https://prices.pokemontcg.io/tcgplayer/sv1-199
2026-06-23,sv10-185,Shaymin,Destined Rivals,sv10,Illustration Rare,185,2025/05/30,15.07,10.0,15.74,97.3,https://prices.pokemontcg.io/tcgplayer/sv10-185
2026-06-23,sv2-228,Farigiraf,Paldea Evolved,sv2,Illustration Rare,228,2023/06/09,15.06,10.91,17.3,97.56,https://prices.pokemontcg.io/tcgplayer/sv2-228
2026-06-23,sv1-221,Starly,Scarlet & Violet,sv1,Illustration Rare,221,2023/03/31,15.02,11.09,16.21,86.55,https://prices.pokemontcg.io/tcgplayer/sv1-221
2026-06-23,zsv10pt5-99,Larvesta,Black Bolt,zsv10pt5,Illustration Rare,99,2025/07/18,14.81,10.0,16.21,114.2,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-99
2026-06-23,sv8-212,Slakoth,Surging Sparks,sv8,Illustration Rare,212,2024/11/08,14.77,12.0,16.0,89.57,https://prices.pokemontcg.io/tcgplayer/sv8-212
2026-06-23,sv2-221,Paldean Wooper,Paldea Evolved,sv2,Illustration Rare,221,2023/06/09,14.64,11.8,16.48,101.18,https://prices.pokemontcg.io/tcgplayer/sv2-221
2026-06-23,zsv10pt5-101,Panpour,Black Bolt,zsv10pt5,Illustration Rare,101,2025/07/18,14.62,13.0,17.17,88.79,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-101
2026-06-23,zsv10pt5-126,Gurdurr,Black Bolt,zsv10pt5,Illustration Rare,126,2025/07/18,14.61,9.14,16.25,72.85,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-126
2026-06-23,sv7-151,Zeraora,Stellar Crown,sv7,Illustration Rare,151,2024/09/13,14.56,11.0,16.22,94.5,https://prices.pokemontcg.io/tcgplayer/sv7-151
2026-06-23,sv4-214,Porygon-Z,Paradox Rift,sv4,Illustration Rare,214,2023/11/03,14.48,11.57,16.0,99.8,https://prices.pokemontcg.io/tcgplayer/sv4-214
2026-06-23,sv2-195,Tropius,Paldea Evolved,sv2,Illustration Rare,195,2023/06/09,14.45,11.28,15.93,94.9,https://prices.pokemontcg.io/tcgplayer/sv2-195
2026-06-23,sv5-218,Raging Bolt ex,Temporal Forces,sv5,Hyper Rare,218,2024/03/22,14.41,12.0,14.63,99.99,https://prices.pokemontcg.io/tcgplayer/sv5-218
2026-06-23,zsv10pt5-103,Tympole,Black Bolt,zsv10pt5,Illustration Rare,103,2025/07/18,14.39,14.39,17.39,94.6,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-103
2026-06-23,sv6-223,Buddy-Buddy Poffin,Twilight Masquerade,sv6,Hyper Rare,223,2024/05/24,14.35,10.0,15.0,111.68,https://prices.pokemontcg.io/tcgplayer/sv6-223
2026-06-23,sv6pt5-65,Tapu Bulu,Shrouded Fable,sv6pt5,Illustration Rare,65,2024/08/02,14.07,9.0,16.0,75.0,https://prices.pokemontcg.io/tcgplayer/sv6pt5-65
2026-06-23,sv8-204,Mesprit,Surging Sparks,sv8,Illustration Rare,204,2024/11/08,14.03,10.51,14.99,239.2,https://prices.pokemontcg.io/tcgplayer/sv8-204
2026-06-23,sv8-241,Archaludon ex,Surging Sparks,sv8,Special Illustration Rare,241,2024/11/08,14.02,10.75,15.51,119.9,https://prices.pokemontcg.io/tcgplayer/sv8-241
2026-06-23,rsv10pt5-119,Woobat,White Flare,rsv10pt5,Illustration Rare,119,2025/07/18,14.0,11.0,16.41,103.1,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-119
2026-06-23,sv7-154,Gulpin,Stellar Crown,sv7,Illustration Rare,154,2024/09/13,13.95,10.0,15.25,99.1,https://prices.pokemontcg.io/tcgplayer/sv7-154
2026-06-23,sv6-175,Phione,Twilight Masquerade,sv6,Illustration Rare,175,2024/05/24,13.9,9.99,14.0,80.0,https://prices.pokemontcg.io/tcgplayer/sv6-175
2026-06-23,zsv10pt5-119,Duosion,Black Bolt,zsv10pt5,Illustration Rare,119,2025/07/18,13.71,11.09,15.61,200.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-119
2026-06-23,rsv10pt5-110,Swanna,White Flare,rsv10pt5,Illustration Rare,110,2025/07/18,13.69,12.69,15.66,100.59,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-110
2026-06-23,sv5-181,Chatot,Temporal Forces,sv5,Illustration Rare,181,2024/03/22,13.67,8.0,12.71,89.8,https://prices.pokemontcg.io/tcgplayer/sv5-181
2026-06-23,rsv10pt5-126,Frillish,White Flare,rsv10pt5,Illustration Rare,126,2025/07/18,13.54,12.96,15.0,140.1,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-126
2026-06-23,rsv10pt5-127,Roggenrola,White Flare,rsv10pt5,Illustration Rare,127,2025/07/18,13.51,7.7,16.47,80.0,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-127
2026-06-23,sv2-213,Gothorita,Paldea Evolved,sv2,Illustration Rare,213,2023/06/09,13.51,10.82,15.81,96.95,https://prices.pokemontcg.io/tcgplayer/sv2-213
2026-06-23,zsv10pt5-120,Elgyem,Black Bolt,zsv10pt5,Illustration Rare,120,2025/07/18,13.5,11.82,15.94,83.4,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-120
2026-06-23,rsv10pt5-152,Patrat,White Flare,rsv10pt5,Illustration Rare,152,2025/07/18,13.47,8.5,28.0,94.8,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-152
2026-06-23,sv2-279,Basic Water Energy,Paldea Evolved,sv2,Hyper Rare,279,2023/06/09,13.41,9.99,15.0,144.19,https://prices.pokemontcg.io/tcgplayer/sv2-279
2026-06-23,sv6-170,Dipplin,Twilight Masquerade,sv6,Illustration Rare,170,2024/05/24,13.39,9.99,14.48,69.9,https://prices.pokemontcg.io/tcgplayer/sv6-170
2026-06-23,rsv10pt5-99,Pansear,White Flare,rsv10pt5,Illustration Rare,99,2025/07/18,13.3,12.47,15.34,88.0,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-99
2026-06-23,sv1-246,Great Tusk ex,Scarlet & Violet,sv1,Special Illustration Rare,246,2023/03/31,13.29,9.95,14.65,57.5,https://prices.pokemontcg.io/tcgplayer/sv1-246
2026-06-23,sv7-174,Area Zero Underdepths,Stellar Crown,sv7,Hyper Rare,174,2024/09/13,13.29,10.54,13.89,103.0,https://prices.pokemontcg.io/tcgplayer/sv7-174
2026-06-23,rsv10pt5-120,Swoobat,White Flare,rsv10pt5,Illustration Rare,120,2025/07/18,13.13,9.58,47.92,9999.0,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-120
2026-06-23,sv10-204,Kangaskhan,Destined Rivals,sv10,Illustration Rare,204,2025/05/30,13.1,10.0,14.37,100.1,https://prices.pokemontcg.io/tcgplayer/sv10-204
2026-06-23,sv4pt5-245,Koraidon ex,Paldean Fates,sv4pt5,Hyper Rare,245,2024/01/26,13.0,10.03,13.87,117.24,https://prices.pokemontcg.io/tcgplayer/sv4pt5-245
2026-06-23,sv7-171,Briar,Stellar Crown,sv7,Special Illustration Rare,171,2024/09/13,12.94,10.49,14.0,124.0,https://prices.pokemontcg.io/tcgplayer/sv7-171
2026-06-23,sv6-212,Hearthflame Mask Ogerpon ex,Twilight Masquerade,sv6,Special Illustration Rare,212,2024/05/24,12.82,9.99,15.0,200.0,https://prices.pokemontcg.io/tcgplayer/sv6-212
2026-06-23,sv5-163,Shiftry,Temporal Forces,sv5,Illustration Rare,163,2024/03/22,12.78,7.0,13.54,75.57,https://prices.pokemontcg.io/tcgplayer/sv5-163
2026-06-23,sv6-185,Applin,Twilight Masquerade,sv6,Illustration Rare,185,2024/05/24,12.74,7.96,12.94,85.42,https://prices.pokemontcg.io/tcgplayer/sv6-185
2026-06-23,rsv10pt5-132,Archeops,White Flare,rsv10pt5,Illustration Rare,132,2025/07/18,12.46,10.0,13.99,109.9,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-132
2026-06-23,sv3-208,Pidgeotto,Obsidian Flames,sv3,Illustration Rare,208,2023/08/11,12.46,9.99,13.75,68.1,https://prices.pokemontcg.io/tcgplayer/sv3-208
2026-06-23,sv5-215,Walking Wake ex,Temporal Forces,sv5,Hyper Rare,215,2024/03/22,12.37,8.0,12.5,93.5,https://prices.pokemontcg.io/tcgplayer/sv5-215
2026-06-23,sv10-192,Blaziken,Destined Rivals,sv10,Illustration Rare,192,2025/05/30,12.34,10.85,14.0,99.9,https://prices.pokemontcg.io/tcgplayer/sv10-192
2026-06-23,sv4-248,Iron Hands ex,Paradox Rift,sv4,Special Illustration Rare,248,2023/11/03,12.25,10.5,13.46,210.2,https://prices.pokemontcg.io/tcgplayer/sv4-248
2026-06-23,zsv10pt5-122,Golett,Black Bolt,zsv10pt5,Illustration Rare,122,2025/07/18,12.25,6.59,16.5,59.78,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-122
2026-06-23,sv4pt5-241,Chi-Yu ex,Paldean Fates,sv4pt5,Hyper Rare,241,2024/01/26,12.23,9.5,12.44,95.0,https://prices.pokemontcg.io/tcgplayer/sv4pt5-241
2026-06-23,sv3-204,Houndour,Obsidian Flames,sv3,Illustration Rare,204,2023/08/11,12.22,9.77,12.99,94.21,https://prices.pokemontcg.io/tcgplayer/sv3-204
2026-06-23,rsv10pt5-147,Zweilous,White Flare,rsv10pt5,Illustration Rare,147,2025/07/18,12.18,10.0,13.81,83.4,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-147
2026-06-23,sv4-191,Wimpod,Paradox Rift,sv4,Illustration Rare,191,2023/11/03,12.12,8.55,13.92,100.0,https://prices.pokemontcg.io/tcgplayer/sv4-191
2026-06-23,sv1-243,Spidops ex,Scarlet & Violet,sv1,Special Illustration Rare,243,2023/03/31,12.11,8.97,12.9,59.77,https://prices.pokemontcg.io/tcgplayer/sv1-243
2026-06-23,sv4-190,Vanillish,Paradox Rift,sv4,Illustration Rare,190,2023/11/03,12.11,9.39,13.59,163.55,https://prices.pokemontcg.io/tcgplayer/sv4-190
2026-06-23,sv2-263,Ting-Lu ex,Paldea Evolved,sv2,Special Illustration Rare,263,2023/06/09,12.1,9.94,13.95,92.12,https://prices.pokemontcg.io/tcgplayer/sv2-263
2026-06-23,zsv10pt5-90,Simisage,Black Bolt,zsv10pt5,Illustration Rare,90,2025/07/18,12.01,9.99,14.09,66.65,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-90
2026-06-23,sv4-195,Blitzle,Paradox Rift,sv4,Illustration Rare,195,2023/11/03,12.01,6.49,11.66,69.19,https://prices.pokemontcg.io/tcgplayer/sv4-195
2026-06-23,sv2-264,Squawkabilly ex,Paldea Evolved,sv2,Special Illustration Rare,264,2023/06/09,11.91,8.0,13.56,45.0,https://prices.pokemontcg.io/tcgplayer/sv2-264
2026-06-23,sv2-227,Flamigo,Paldea Evolved,sv2,Illustration Rare,227,2023/06/09,11.89,9.99,12.99,125.74,https://prices.pokemontcg.io/tcgplayer/sv2-227
2026-06-23,rsv10pt5-97,Pignite,White Flare,rsv10pt5,Illustration Rare,97,2025/07/18,11.76,10.19,13.5,9999.0,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-97
2026-06-23,sv5-174,Excadrill,Temporal Forces,sv5,Illustration Rare,174,2024/03/22,11.76,6.03,13.0,100.0,https://prices.pokemontcg.io/tcgplayer/sv5-174
2026-06-23,sv7-173,Terapagos ex,Stellar Crown,sv7,Hyper Rare,173,2024/09/13,11.67,9.49,12.0,101.56,https://prices.pokemontcg.io/tcgplayer/sv7-173
2026-06-23,sv8-209,Skarmory,Surging Sparks,sv8,Illustration Rare,209,2024/11/08,11.61,7.98,12.49,74.7,https://prices.pokemontcg.io/tcgplayer/sv8-209
2026-06-23,sv2-214,Sandygast,Paldea Evolved,sv2,Illustration Rare,214,2023/06/09,11.61,9.44,12.98,69.0,https://prices.pokemontcg.io/tcgplayer/sv2-214
2026-06-23,sv5-173,Relicanth,Temporal Forces,sv5,Illustration Rare,173,2024/03/22,11.57,8.99,11.96,45.0,https://prices.pokemontcg.io/tcgplayer/sv5-173
2026-06-23,sv8pt5-177,Teal Mask Ogerpon ex,Prismatic Evolutions,sv8pt5,Hyper Rare,177,2025/01/17,11.52,9.29,13.04,100.0,https://prices.pokemontcg.io/tcgplayer/sv8pt5-177
2026-06-23,rsv10pt5-133,Mienfoo,White Flare,rsv10pt5,Illustration Rare,133,2025/07/18,11.49,10.0,13.81,94.5,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-133
2026-06-23,rsv10pt5-122,Yamask,White Flare,rsv10pt5,Illustration Rare,122,2025/07/18,11.49,8.95,14.38,104.1,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-122
2026-06-23,sv4pt5-242,Chien-Pao ex,Paldean Fates,sv4pt5,Hyper Rare,242,2024/01/26,11.43,7.76,11.79,73.18,https://prices.pokemontcg.io/tcgplayer/sv4pt5-242
2026-06-23,sv2-229,Dudunsparce,Paldea Evolved,sv2,Illustration Rare,229,2023/06/09,11.42,6.75,11.99,69.06,https://prices.pokemontcg.io/tcgplayer/sv2-229
2026-06-23,zsv10pt5-102,Simipour,Black Bolt,zsv10pt5,Illustration Rare,102,2025/07/18,11.41,8.0,12.99,89.99,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-102
2026-06-23,sv4-192,Veluza,Paradox Rift,sv4,Illustration Rare,192,2023/11/03,11.39,8.89,13.49,25.0,https://prices.pokemontcg.io/tcgplayer/sv4-192
2026-06-23,sv2-225,Rookidee,Paldea Evolved,sv2,Illustration Rare,225,2023/06/09,11.39,10.0,12.74,40.0,https://prices.pokemontcg.io/tcgplayer/sv2-225
2026-06-23,sv2-266,Dendra,Paldea Evolved,sv2,Special Illustration Rare,266,2023/06/09,11.33,8.22,12.17,40.0,https://prices.pokemontcg.io/tcgplayer/sv2-266
2026-06-23,sv2-207,Quaxwell,Paldea Evolved,sv2,Illustration Rare,207,2023/06/09,11.29,7.0,11.76,62.14,https://prices.pokemontcg.io/tcgplayer/sv2-207
2026-06-23,rsv10pt5-88,Swadloon,White Flare,rsv10pt5,Illustration Rare,88,2025/07/18,11.25,9.12,13.38,79.68,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-88
2026-06-23,sv4-210,Aegislash,Paradox Rift,sv4,Illustration Rare,210,2023/11/03,11.2,7.13,11.94,56.0,https://prices.pokemontcg.io/tcgplayer/sv4-210
2026-06-23,sv2-278,Basic Grass Energy,Paldea Evolved,sv2,Hyper Rare,278,2023/06/09,11.19,6.97,11.84,149.27,https://prices.pokemontcg.io/tcgplayer/sv2-278
2026-06-23,zsv10pt5-98,Darmanitan,Black Bolt,zsv10pt5,Illustration Rare,98,2025/07/18,11.19,9.26,12.98,63.7,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-98
2026-06-23,sv2-198,Bramblin,Paldea Evolved,sv2,Illustration Rare,198,2023/06/09,11.12,8.0,11.25,55.1,https://prices.pokemontcg.io/tcgplayer/sv2-198
